image_id,video_id,sequence,split
0-4365,0,8399,train
0-4366,0,8399,train
0-4367,0,8399,train
0-4368,0,8399,train
0-4369,0,8399,train
0-4370,0,8399,train
0-4371,0,8399,train
0-4372,0,8399,train
0-4373,0,8399,train
0-4374,0,8399,train
0-4375,0,8399,train
0-4376,0,8399,train
0-4377,0,8399,train
0-4378,0,8399,train
0-4379,0,8399,train
0-4380,0,8399,train
0-4381,0,8399,train
0-4382,0,8399,train
0-4383,0,8399,train
0-4384,0,8399,train
0-4385,0,8399,train
0-4386,0,8399,train
0-4387,0,8399,train
0-4388,0,8399,train
0-4389,0,8399,train
0-4390,0,8399,train
0-4391,0,8399,train
0-4392,0,8399,train
0-4393,0,8399,train
0-4394,0,8399,train
0-4395,0,8399,train
0-4396,0,8399,train
0-4397,0,8399,train
0-4398,0,8399,train
0-4399,0,8399,train
0-4400,0,8399,train
0-4401,0,8399,train
0-4402,0,8399,train
0-4403,0,8399,train
0-4404,0,8399,train
0-4405,0,8399,train
0-4406,0,8399,train
0-4407,0,8399,train
0-4408,0,8399,train
0-4409,0,8399,train
0-4410,0,8399,train
0-4411,0,8399,train
0-4412,0,8399,train
0-4413,0,8399,train
0-4414,0,8399,train
0-4415,0,8399,train
0-4416,0,8399,train
0-4417,0,8399,train
0-4418,0,8399,train
0-4419,0,8399,train
0-4420,0,8399,train
0-4421,0,8399,train
0-4422,0,8399,train
0-4423,0,8399,train
0-4424,0,8399,train
0-4425,0,8399,train
0-4426,0,8399,train
0-4427,0,8399,train
0-4428,0,8399,train
0-4429,0,8399,train
0-4430,0,8399,train
0-4431,0,8399,train
0-4432,0,8399,train
0-4433,0,8399,train
0-4434,0,8399,train
0-4435,0,8399,train
0-4436,0,8399,train
0-4437,0,8399,train
0-4438,0,8399,train
0-4439,0,8399,train
0-4440,0,8399,train
0-4441,0,8399,train
0-4442,0,8399,train
0-4443,0,8399,train
0-4444,0,8399,train
0-4445,0,8399,train
0-4446,0,8399,train
0-4447,0,8399,train
0-4448,0,8399,train
0-4449,0,8399,train
0-4450,0,8399,train
0-4451,0,8399,train
0-4452,0,8399,train
0-4453,0,8399,train
0-4454,0,8399,train
0-4455,0,8399,train
0-4456,0,8399,train
0-4457,0,8399,train
0-4458,0,8399,train
0-4459,0,8399,train
0-4460,0,8399,train
0-4461,0,8399,train
0-4462,0,8399,train
0-4463,0,8399,train
0-4464,0,8399,train
0-4465,0,8399,train
0-4466,0,8399,train
0-4467,0,8399,train
0-4468,0,8399,train
0-4469,0,8399,train
0-4470,0,8399,train
0-4471,0,8399,train
0-4472,0,8399,train
0-4473,0,8399,train
0-4474,0,8399,train
0-4475,0,8399,train
0-4476,0,8399,train
0-4477,0,8399,train
0-4478,0,8399,train
0-4479,0,8399,train
0-4480,0,8399,train
0-4481,0,8399,train
0-4482,0,8399,train
0-4483,0,8399,train
0-4484,0,8399,train
0-4485,0,8399,train
0-4486,0,8399,train
0-4487,0,8399,train
0-4488,0,8399,train
0-4489,0,8399,train
0-4490,0,8399,train
0-4491,0,8399,train
0-4492,0,8399,train
0-4493,0,8399,train
0-4494,0,8399,train
0-4495,0,8399,train
0-4496,0,8399,train
0-4497,0,8399,train
0-4498,0,8399,train
0-4499,0,8399,train
0-4500,0,8399,train
0-4501,0,8399,train
0-4502,0,8399,train
0-4503,0,8399,train
0-4504,0,8399,train
0-4505,0,8399,train
0-4506,0,8399,train
0-4507,0,8399,train
0-4508,0,8399,train
0-4509,0,8399,train
0-4510,0,8399,train
0-4511,0,8399,train
0-4512,0,8399,train
0-4513,0,8399,train
0-4514,0,8399,train
0-4515,0,8399,train
0-4516,0,8399,train
0-4517,0,8399,train
0-4518,0,8399,train
0-4519,0,8399,train
0-4520,0,8399,train
0-4521,0,8399,train
0-4522,0,8399,train
0-4523,0,8399,train
0-4524,0,8399,train
0-4525,0,8399,train
0-4526,0,8399,train
0-4527,0,8399,train
0-4528,0,8399,train
0-4529,0,8399,train
0-4530,0,8399,train
0-4531,0,8399,train
0-4532,0,8399,train
0-4533,0,8399,train
0-4534,0,8399,train
0-4535,0,8399,train
0-4536,0,8399,train
0-4537,0,8399,train
0-4538,0,8399,train
0-4539,0,8399,train
0-4540,0,8399,train
0-4541,0,8399,train
0-4542,0,8399,train
0-4543,0,8399,train
0-4544,0,8399,train
0-4545,0,8399,train
0-4546,0,8399,train
0-4547,0,8399,train
0-4548,0,8399,train
0-4549,0,8399,train
0-4550,0,8399,train
0-4551,0,8399,train
0-4552,0,8399,train
0-4553,0,8399,train
0-4554,0,8399,train
0-4555,0,8399,train
0-4556,0,8399,train
0-4557,0,8399,train
0-4558,0,8399,train
0-4559,0,8399,train
0-4560,0,8399,train
0-4561,0,8399,train
0-4562,0,8399,train
0-4563,0,8399,train
0-4564,0,8399,train
0-4565,0,8399,train
0-4566,0,8399,train
0-4567,0,8399,train
0-4568,0,8399,train
0-4569,0,8399,train
0-4570,0,8399,train
0-4571,0,8399,train
0-4572,0,8399,train
0-4573,0,8399,train
0-4574,0,8399,train
0-4575,0,8399,train
0-4576,0,8399,train
0-4577,0,8399,train
0-4578,0,8399,train
0-4579,0,8399,train
0-4580,0,8399,train
0-4581,0,8399,train
0-4582,0,8399,train
0-4583,0,8399,train
0-4584,0,8399,train
0-4585,0,8399,train
0-4586,0,8399,train
0-4587,0,8399,train
0-4588,0,8399,train
0-4589,0,8399,train
0-4590,0,8399,train
0-4591,0,8399,train
0-4592,0,8399,train
0-4593,0,8399,train
0-4594,0,8399,train
0-4595,0,8399,train
0-4596,0,8399,train
0-4597,0,8399,train
0-4598,0,8399,train
0-4599,0,8399,train
0-4600,0,8399,train
0-4601,0,8399,train
0-4602,0,8399,train
0-4603,0,8399,train
0-4604,0,8399,train
0-4605,0,8399,train
0-4606,0,8399,train
0-4607,0,8399,train
0-4608,0,8399,train
0-4609,0,8399,train
0-4610,0,8399,train
0-4611,0,8399,train
0-4612,0,8399,train
0-4613,0,8399,train
0-4614,0,8399,train
0-4615,0,8399,train
0-4616,0,8399,train
0-4617,0,8399,train
0-4618,0,8399,train
0-4619,0,8399,train
0-4620,0,8399,train
0-4621,0,8399,train
0-4622,0,8399,train
0-4623,0,8399,train
0-4624,0,8399,train
0-4625,0,8399,train
0-4626,0,8399,train
0-4627,0,8399,train
0-4628,0,8399,train
0-4629,0,8399,train
0-4630,0,8399,train
0-4631,0,8399,train
0-4632,0,8399,train
0-4633,0,8399,train
0-4634,0,8399,train
0-4635,0,8399,train
0-4636,0,8399,train
0-4637,0,8399,train
0-4638,0,8399,train
0-4639,0,8399,train
0-4640,0,8399,train
0-4641,0,8399,train
0-4642,0,8399,train
0-4643,0,8399,train
0-4644,0,8399,train
0-4645,0,8399,train
0-4646,0,8399,train
0-4647,0,8399,train
0-4648,0,8399,train
0-4649,0,8399,train
0-4650,0,8399,train
0-4651,0,8399,train
0-4652,0,8399,train
0-4653,0,8399,train
0-4654,0,8399,train
0-4655,0,8399,train
0-4656,0,8399,train
0-4657,0,8399,train
0-4658,0,8399,train
0-4659,0,8399,train
0-4660,0,8399,train
0-4661,0,8399,train
0-4662,0,8399,train
0-4663,0,8399,train
0-4664,0,8399,train
0-4665,0,8399,train
0-4666,0,8399,train
0-4667,0,8399,train
0-4668,0,8399,train
0-4669,0,8399,train
0-4670,0,8399,train
0-4671,0,8399,train
0-4672,0,8399,train
0-4673,0,8399,train
0-4674,0,8399,train
0-4675,0,8399,train
0-4676,0,8399,train
0-4677,0,8399,train
0-4678,0,8399,train
0-4679,0,8399,train
0-4680,0,8399,train
0-4681,0,8399,train
0-4682,0,8399,train
0-4683,0,8399,train
0-4684,0,8399,train
0-4685,0,8399,train
0-4686,0,8399,train
0-4687,0,8399,train
0-4688,0,8399,train
0-4689,0,8399,train
0-4690,0,8399,train
0-4691,0,8399,train
0-4692,0,8399,train
0-4693,0,8399,train
0-4694,0,8399,train
0-4695,0,8399,train
0-4696,0,8399,train
0-4697,0,8399,train
0-4698,0,8399,train
0-4699,0,8399,train
0-4700,0,8399,train
0-4701,0,8399,train
0-4702,0,8399,train
0-4703,0,8399,train
0-4704,0,8399,train
0-4705,0,8399,train
0-4706,0,8399,train
0-4707,0,8399,train
0-4708,0,8399,train
0-4709,0,8399,train
0-4710,0,8399,train
0-4711,0,8399,train
0-4712,0,8399,train
0-4713,0,8399,train
0-4714,0,8399,train
0-4715,0,8399,train
0-4716,0,8399,train
0-4717,0,8399,train
0-4718,0,8399,train
0-4719,0,8399,train
0-4720,0,8399,train
0-4721,0,8399,train
0-4722,0,8399,train
0-4723,0,8399,train
0-4724,0,8399,train
0-4725,0,8399,train
0-4726,0,8399,train
0-4727,0,8399,train
0-4728,0,8399,train
0-4729,0,8399,train
0-4730,0,8399,train
0-4731,0,8399,train
0-4732,0,8399,train
0-4733,0,8399,train
0-4734,0,8399,train
0-4735,0,8399,train
0-4736,0,8399,train
0-4737,0,8399,train
0-4738,0,8399,train
0-4739,0,8399,train
0-4740,0,8399,train
0-4741,0,8399,train
0-4742,0,8399,train
0-4743,0,8399,train
0-4744,0,8399,train
0-4745,0,8399,train
0-4746,0,8399,train
0-4747,0,8399,train
0-4748,0,8399,train
0-4749,0,8399,train
0-4750,0,8399,train
0-4751,0,8399,train
0-4752,0,8399,train
0-4753,0,8399,train
0-4754,0,8399,train
0-4755,0,8399,train
0-4756,0,8399,train
0-4757,0,8399,train
0-4758,0,8399,train
0-4759,0,8399,train
0-4760,0,8399,train
0-4761,0,8399,train
0-4762,0,8399,train
0-4763,0,8399,train
0-4764,0,8399,train
0-4765,0,8399,train
0-4766,0,8399,train
0-4767,0,8399,train
0-4768,0,8399,train
0-4769,0,8399,train
0-4770,0,8399,train
0-4771,0,8399,train
0-4772,0,8399,train
0-4773,0,8399,train
0-4774,0,8399,train
0-4775,0,8399,train
0-4776,0,8399,train
0-4777,0,8399,train
0-4778,0,8399,train
0-4779,0,8399,train
0-4780,0,8399,train
0-4781,0,8399,train
0-4782,0,8399,train
0-4783,0,8399,train
0-4784,0,8399,train
0-4785,0,8399,train
0-4786,0,8399,train
0-4787,0,8399,train
0-4788,0,8399,train
0-4789,0,8399,train
0-4790,0,8399,train
0-4791,0,8399,train
0-4792,0,8399,train
0-4793,0,8399,train
0-4794,0,8399,train
0-4795,0,8399,train
0-4796,0,8399,train
0-4797,0,8399,train
0-4798,0,8399,train
0-4799,0,8399,train
0-4800,0,8399,train
0-4801,0,8399,train
0-4802,0,8399,train
0-4803,0,8399,train
0-4804,0,8399,train
0-4805,0,8399,train
0-4806,0,8399,train
0-4807,0,8399,train
0-4808,0,8399,train
0-4809,0,8399,train
0-4810,0,8399,train
0-4811,0,8399,train
0-4812,0,8399,train
0-4813,0,8399,train
0-4814,0,8399,train
0-4815,0,8399,train
0-4816,0,8399,train
0-4817,0,8399,train
0-4818,0,8399,train
0-4819,0,8399,train
0-4820,0,8399,train
0-4821,0,8399,train
0-4822,0,8399,train
0-4823,0,8399,train
0-4824,0,8399,train
0-4825,0,8399,train
0-4826,0,8399,train
0-4827,0,8399,train
0-4828,0,8399,train
0-4829,0,8399,train
0-4830,0,8399,train
0-4831,0,8399,train
0-4832,0,8399,train
0-4833,0,8399,train
0-4834,0,8399,train
0-4835,0,8399,train
0-4836,0,8399,train
0-4837,0,8399,train
0-4838,0,8399,train
0-4839,0,8399,train
0-4840,0,8399,train
0-4841,0,8399,train
0-4842,0,8399,train
0-4843,0,8399,train
0-4844,0,8399,train
0-4845,0,8399,train
0-4846,0,8399,train
0-4847,0,8399,train
0-4848,0,8399,train
0-4849,0,8399,train
0-4850,0,8399,train
0-4851,0,8399,train
0-4852,0,8399,train
0-4853,0,8399,train
0-4854,0,8399,train
0-4855,0,8399,train
0-4856,0,8399,train
0-4857,0,8399,train
0-4858,0,8399,train
0-4859,0,8399,train
0-4860,0,8399,train
0-4861,0,8399,train
0-4862,0,8399,train
0-4863,0,8399,train
0-4864,0,8399,train
0-4865,0,8399,train
0-4866,0,8399,train
0-4867,0,8399,train
0-4868,0,8399,train
0-4869,0,8399,train
0-4870,0,8399,train
0-4871,0,8399,train
0-4872,0,8399,train
0-4873,0,8399,train
0-4874,0,8399,train
0-4875,0,8399,train
0-4876,0,8399,train
0-4877,0,8399,train
0-4878,0,8399,train
0-4879,0,8399,train
0-4880,0,8399,train
0-4881,0,8399,train
0-4882,0,8399,train
0-4883,0,8399,train
0-4884,0,8399,train
0-4885,0,8399,train
0-4886,0,8399,train
0-4887,0,8399,train
0-4888,0,8399,train
0-4889,0,8399,train
0-4890,0,8399,train
0-4891,0,8399,train
0-4892,0,8399,train
0-4893,0,8399,train
0-4894,0,8399,train
0-4895,0,8399,train
0-4896,0,8399,train
0-4897,0,8399,train
0-4898,0,8399,train
0-4899,0,8399,train
0-4900,0,8399,train
0-4901,0,8399,train
0-4902,0,8399,train
0-4903,0,8399,train
0-4904,0,8399,train
0-4905,0,8399,train
0-4906,0,8399,train
0-4907,0,8399,train
0-4908,0,8399,train
0-4909,0,8399,train
0-4910,0,8399,train
0-4911,0,8399,train
0-4912,0,8399,train
0-4913,0,8399,train
0-4914,0,8399,train
0-4915,0,8399,train
0-4916,0,8399,train
0-4917,0,8399,train
0-4918,0,8399,train
0-4919,0,8399,train
0-4920,0,8399,train
0-4921,0,8399,train
0-4922,0,8399,train
0-4923,0,8399,train
0-4924,0,8399,train
0-4925,0,8399,train
0-4926,0,8399,train
0-4927,0,8399,train
0-4928,0,8399,train
0-4929,0,8399,train
0-4930,0,8399,train
0-4931,0,8399,train
0-4932,0,8399,train
0-4933,0,8399,train
0-4934,0,8399,train
0-4935,0,8399,train
0-4936,0,8399,train
0-4937,0,8399,train
0-4938,0,8399,train
0-4939,0,8399,train
0-4940,0,8399,train
0-4941,0,8399,train
0-4942,0,8399,train
0-4943,0,8399,train
0-4944,0,8399,train
0-4945,0,8399,train
0-4946,0,8399,train
0-4947,0,8399,train
0-4948,0,8399,train
0-4949,0,8399,train
0-4950,0,8399,train
0-4951,0,8399,train
0-4952,0,8399,train
0-4953,0,8399,train
0-4954,0,8399,train
0-4955,0,8399,train
0-4956,0,8399,train
0-4957,0,8399,train
0-4958,0,8399,train
0-4959,0,8399,train
0-4960,0,8399,train
0-4961,0,8399,train
0-4962,0,8399,train
0-4963,0,8399,train
0-4964,0,8399,train
0-4965,0,8399,train
0-4966,0,8399,train
0-4967,0,8399,train
0-4968,0,8399,train
0-4969,0,8399,train
0-4970,0,8399,train
0-4971,0,8399,train
0-4972,0,8399,train
0-4973,0,8399,train
0-4974,0,8399,train
0-4975,0,8399,train
0-4976,0,8399,train
0-4977,0,8399,train
0-4978,0,8399,train
0-4979,0,8399,train
0-4980,0,8399,train
0-4981,0,8399,train
0-4982,0,8399,train
0-4983,0,8399,train
0-4984,0,8399,train
0-4985,0,8399,train
0-4986,0,8399,train
0-4987,0,8399,train
0-4988,0,8399,train
0-4989,0,8399,train
0-4990,0,8399,train
0-4991,0,8399,train
0-4992,0,8399,train
0-4993,0,8399,train
0-4994,0,8399,train
0-4995,0,8399,train
0-4996,0,8399,train
0-4997,0,8399,train
0-4998,0,8399,train
0-4999,0,8399,train
0-5000,0,8399,train
0-5001,0,8399,train
0-5002,0,8399,train
0-5003,0,8399,train
0-5004,0,8399,train
0-5005,0,8399,train
0-5006,0,8399,train
0-5007,0,8399,train
0-5008,0,8399,train
0-5009,0,8399,train
0-5010,0,8399,train
0-5011,0,8399,train
0-5012,0,8399,train
0-5013,0,8399,train
0-5014,0,8399,train
0-5015,0,8399,train
0-5016,0,8399,train
0-5017,0,8399,train
0-5018,0,8399,train
0-5019,0,8399,train
0-5020,0,8399,train
0-5021,0,8399,train
0-5022,0,8399,train
0-5023,0,8399,train
0-5024,0,8399,train
0-5025,0,8399,train
0-5026,0,8399,train
0-5027,0,8399,train
0-5028,0,8399,train
0-5029,0,8399,train
0-5030,0,8399,train
0-5031,0,8399,train
0-5032,0,8399,train
0-5033,0,8399,train
0-5034,0,8399,train
0-5035,0,8399,train
0-5036,0,8399,train
0-5037,0,8399,train
0-5038,0,8399,train
0-5039,0,8399,train
0-5040,0,8399,train
0-5041,0,8399,train
0-5042,0,8399,train
0-5043,0,8399,train
0-5044,0,8399,train
0-5045,0,8399,train
0-5046,0,8399,train
0-5047,0,8399,train
0-5048,0,8399,train
0-5049,0,8399,train
0-5050,0,8399,train
0-5051,0,8399,train
0-5052,0,8399,train
0-5053,0,8399,train
0-5054,0,8399,train
0-5055,0,8399,train
0-5056,0,8399,train
0-5057,0,8399,train
0-5058,0,8399,train
0-5059,0,8399,train
0-5060,0,8399,train
0-5061,0,8399,train
0-5062,0,8399,train
0-5063,0,8399,train
0-5064,0,8399,train
0-5065,0,8399,train
0-5066,0,8399,train
0-5067,0,8399,train
0-5068,0,8399,train
0-5069,0,8399,train
0-5070,0,8399,train
0-5071,0,8399,train
0-5072,0,8399,train
0-5073,0,8399,train
0-5074,0,8399,train
0-5075,0,8399,train
0-5076,0,8399,train
0-5077,0,8399,train
0-5078,0,8399,train
0-5079,0,8399,train
0-5080,0,8399,train
0-5081,0,8399,train
0-5082,0,8399,train
0-5083,0,8399,train
0-5084,0,8399,train
0-5085,0,8399,train
0-5086,0,8399,train
0-5087,0,8399,train
0-5088,0,8399,train
0-5089,0,8399,train
0-5090,0,8399,train
0-5091,0,8399,train
0-5092,0,8399,train
0-5093,0,8399,train
0-5094,0,8399,train
0-5095,0,8399,train
0-5096,0,8399,train
0-5097,0,8399,train
0-5098,0,8399,train
0-5099,0,8399,train
0-5100,0,8399,train
0-5101,0,8399,train
0-5102,0,8399,train
0-5103,0,8399,train
0-5104,0,8399,train
0-5105,0,8399,train
0-5106,0,8399,train
0-5107,0,8399,train
0-5108,0,8399,train
0-5109,0,8399,train
0-5110,0,8399,train
0-5111,0,8399,train
0-5112,0,8399,train
0-5113,0,8399,train
0-5114,0,8399,train
0-5115,0,8399,train
0-5116,0,8399,train
0-5117,0,8399,train
0-5118,0,8399,train
0-5119,0,8399,train
0-5120,0,8399,train
0-5121,0,8399,train
0-5122,0,8399,train
0-5123,0,8399,train
0-5124,0,8399,train
0-5125,0,8399,train
0-5126,0,8399,train
0-5127,0,8399,train
0-5128,0,8399,train
0-5129,0,8399,train
0-5130,0,8399,train
0-5131,0,8399,train
0-5132,0,8399,train
0-5133,0,8399,train
0-5134,0,8399,train
0-5135,0,8399,train
0-5136,0,8399,train
0-5137,0,8399,train
0-5138,0,8399,train
0-5139,0,8399,train
0-5140,0,8399,train
0-5141,0,8399,train
0-5142,0,8399,train
0-5143,0,8399,train
0-5144,0,8399,train
0-5145,0,8399,train
0-5146,0,8399,train
0-5147,0,8399,train
0-5148,0,8399,train
0-5149,0,8399,train
0-5150,0,8399,train
0-5151,0,8399,train
0-5152,0,8399,train
0-5153,0,8399,train
0-5154,0,8399,train
0-5155,0,8399,train
0-5156,0,8399,train
0-5157,0,8399,train
0-5158,0,8399,train
0-5159,0,8399,train
0-5160,0,8399,train
0-5702,0,45015,train
0-5703,0,45015,train
0-5704,0,45015,train
0-5705,0,45015,train
0-5706,0,45015,train
0-5707,0,45015,train
0-5708,0,45015,train
0-5709,0,45015,train
0-5710,0,45015,train
0-5711,0,45015,train
0-5712,0,45015,train
0-5713,0,45015,train
0-5714,0,45015,train
0-5715,0,45015,train
0-5716,0,45015,train
0-5717,0,45015,train
0-5718,0,45015,train
0-5719,0,45015,train
0-5720,0,45015,train
0-5721,0,45015,train
0-5722,0,45015,train
0-5723,0,45015,train
0-5724,0,45015,train
0-5725,0,45015,train
0-5726,0,45015,train
0-5727,0,45015,train
0-5728,0,45015,train
0-5729,0,45015,train
0-5730,0,45015,train
0-5731,0,45015,train
0-5732,0,45015,train
0-5733,0,45015,train
0-5734,0,45015,train
0-5735,0,45015,train
0-5736,0,45015,train
0-5737,0,45015,train
0-5738,0,45015,train
0-5739,0,45015,train
0-5740,0,45015,train
0-5741,0,45015,train
0-5742,0,45015,train
0-5743,0,45015,train
0-5744,0,45015,train
0-5745,0,45015,train
0-5746,0,45015,train
0-5747,0,45015,train
0-5748,0,45015,train
0-5749,0,45015,train
0-5750,0,45015,train
0-5751,0,45015,train
0-5752,0,45015,train
0-5753,0,45015,train
0-5754,0,45015,train
0-5755,0,45015,train
0-5756,0,45015,train
0-5757,0,45015,train
0-5758,0,45015,train
0-5759,0,45015,train
0-5760,0,45015,train
0-5761,0,45015,train
0-5762,0,45015,train
0-5763,0,45015,train
0-5764,0,45015,train
0-5765,0,45015,train
0-5766,0,45015,train
0-5767,0,45015,train
0-5768,0,45015,train
0-5769,0,45015,train
0-5770,0,45015,train
0-5771,0,45015,train
0-5772,0,45015,train
0-5773,0,45015,train
0-5774,0,45015,train
0-5775,0,45015,train
0-5776,0,45015,train
0-5777,0,45015,train
0-5778,0,45015,train
0-5779,0,45015,train
0-5780,0,45015,train
0-5781,0,45015,train
0-5782,0,45015,train
0-5783,0,45015,train
0-5784,0,45015,train
0-5785,0,45015,train
0-5786,0,45015,train
0-5787,0,45015,train
0-5788,0,45015,train
0-5789,0,45015,train
0-5790,0,45015,train
0-5791,0,45015,train
0-5792,0,45015,train
0-5793,0,45015,train
0-5794,0,45015,train
0-5795,0,45015,train
0-5796,0,45015,train
0-5797,0,45015,train
0-5798,0,45015,train
0-5799,0,45015,train
0-5800,0,45015,train
0-5801,0,45015,train
0-5802,0,45015,train
0-5803,0,45015,train
0-5804,0,45015,train
0-5805,0,45015,train
0-5806,0,45015,train
0-5807,0,45015,train
0-5808,0,45015,train
0-5809,0,45015,train
0-5810,0,45015,train
0-5811,0,45015,train
0-5812,0,45015,train
0-5813,0,45015,train
0-5814,0,45015,train
0-5815,0,45015,train
0-5816,0,45015,train
0-5817,0,45015,train
0-5818,0,45015,train
0-5819,0,45015,train
0-5820,0,45015,train
0-5821,0,45015,train
0-5822,0,45015,train
0-5823,0,45015,train
0-5824,0,45015,train
0-5825,0,45015,train
0-5826,0,45015,train
0-5827,0,45015,train
0-5828,0,45015,train
0-5829,0,45015,train
0-5830,0,45015,train
0-5831,0,45015,train
0-5832,0,45015,train
0-5833,0,45015,train
0-5834,0,45015,train
0-5835,0,45015,train
0-5836,0,45015,train
0-5837,0,45015,train
0-5838,0,45015,train
0-5839,0,45015,train
0-5840,0,45015,train
0-5841,0,45015,train
0-5842,0,45015,train
0-5843,0,45015,train
0-5844,0,45015,train
0-5845,0,45015,train
0-5846,0,45015,train
0-5847,0,45015,train
0-5848,0,45015,train
0-5849,0,45015,train
0-5850,0,45015,train
0-5851,0,45015,train
0-5852,0,45015,train
0-5853,0,45015,train
0-5854,0,45015,train
0-5855,0,45015,train
0-5856,0,45015,train
0-5857,0,45015,train
0-5858,0,45015,train
0-5859,0,45015,train
0-5860,0,45015,train
0-5861,0,45015,train
0-5862,0,45015,train
0-5863,0,45015,train
0-5864,0,45015,train
0-5865,0,45015,train
0-5866,0,45015,train
0-5867,0,45015,train
0-5868,0,45015,train
0-5869,0,45015,train
0-5870,0,45015,train
0-5871,0,45015,train
0-5872,0,45015,train
0-5873,0,45015,train
0-5874,0,45015,train
0-5875,0,45015,train
0-5876,0,45015,train
0-5877,0,45015,train
0-5878,0,45015,train
0-5879,0,45015,train
0-5880,0,45015,train
0-5881,0,45015,train
0-5882,0,45015,train
0-5883,0,45015,train
0-5884,0,45015,train
0-5885,0,45015,train
0-5886,0,45015,train
0-5887,0,45015,train
0-5888,0,45015,train
0-5889,0,45015,train
0-5890,0,45015,train
0-5891,0,45015,train
0-5892,0,45015,train
0-5893,0,45015,train
0-5894,0,45015,train
0-5895,0,45015,train
0-5896,0,45015,train
0-5897,0,45015,train
0-5898,0,45015,train
0-5899,0,45015,train
0-5900,0,45015,train
0-5901,0,45015,train
0-5902,0,45015,train
0-5903,0,45015,train
0-5904,0,45015,train
0-5905,0,45015,train
0-5906,0,45015,train
0-5907,0,45015,train
0-5908,0,45015,train
0-5909,0,45015,train
0-5910,0,45015,train
0-5911,0,45015,train
0-5912,0,45015,train
0-5913,0,45015,train
0-5914,0,45015,train
0-5915,0,45015,train
0-5916,0,45015,train
0-5917,0,45015,train
0-5918,0,45015,train
0-5919,0,45015,train
0-5920,0,45015,train
0-5921,0,45015,train
0-5922,0,45015,train
0-5923,0,45015,train
0-5924,0,45015,train
0-5925,0,45015,train
0-5926,0,45015,train
0-5927,0,45015,train
0-5928,0,45015,train
0-5929,0,45015,train
0-5930,0,45015,train
0-5931,0,45015,train
0-5932,0,45015,train
0-5933,0,45015,train
0-5934,0,45015,train
0-5935,0,45015,train
0-5936,0,45015,train
0-5937,0,45015,train
0-5938,0,45015,train
0-5939,0,45015,train
0-5940,0,45015,train
0-5941,0,45015,train
0-5942,0,45015,train
0-5943,0,45015,train
0-5944,0,45015,train
0-5945,0,45015,train
0-5946,0,45015,train
0-5947,0,45015,train
0-5948,0,45015,train
0-5949,0,45015,train
0-5950,0,45015,train
0-5951,0,45015,train
